event_name,location,transaction_id,transaction_date,category,description,paid_by,total_amount_inr,split_type,number_of_people_in_split,split_between,split_details
TechFusion 2026 - Inter College Fest,"Mumbai, India",a1c8b7e5-e7cc-49b7-8f3f-ce185642e7e1,2026-01-13,Food & Catering,Sponsorship Expense expense for fest operations,Kavya Iyer,8853.82,equal,13,Lokesh Rahul|Kiara Advani|Armaan Malik|Diljit Dosanjh|Reyansh Gupta|Dev Anand|Ayaan Khan|Rahul Tiwari|Renu Arora|Preetam Chakraborty|Varun Bansal|Pihu Verma|Balram Yadav,"{'Lokesh Rahul': 681.06, 'Kiara Advani': 681.06, 'Armaan Malik': 681.06, 'Diljit Dosanjh': 681.06, 'Reyansh Gupta': 681.06, 'Dev Anand': 681.06, 'Ayaan Khan': 681.06, 'Rahul Tiwari': 681.06, 'Renu Arora': 681.06, 'Preetam Chakraborty': 681.06, 'Varun Bansal': 681.06, 'Pihu Verma': 681.06, 'Balram Yadav': 681.06}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",d6094c32-c312-462a-9141-61fdf06f4920,2026-01-15,Stage & Production,Accommodation expense for fest operations,Rishaan Nair,2102.38,unequal_percentage,9,Sachin Tendulkar|Qasim Ali|Rishaan Nair|Pallavi Shah|Rahul Tiwari|Yami Gautam|Enrique D'Cruz|Dev Anand|Atharva Joshi,"{'Sachin Tendulkar': 424.44, 'Qasim Ali': 31.59, 'Rishaan Nair': 69.79, 'Pallavi Shah': 446.55, 'Rahul Tiwari': 384.1, 'Yami Gautam': 92.62, ""Enrique D'Cruz"": 182.74, 'Dev Anand': 180.84, 'Atharva Joshi': 289.7}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",88b6f9b3-ab0d-4209-afcd-b28b05ff5660,2026-01-14,Printing & Merchandise,Stage & Production expense for fest operations,Vijaya Balan,6160.28,unequal_percentage,5,Qasim Ali|Kavita Krishnamurthy|Divya Mukherjee|Saanvi Gupta|Leena Chandavarkar,"{'Qasim Ali': 849.96, 'Kavita Krishnamurthy': 2164.55, 'Divya Mukherjee': 963.1, 'Saanvi Gupta': 434.86, 'Leena Chandavarkar': 1747.81}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",724e3b6a-3f8b-4cca-9f90-6eed0491b66e,2026-01-14,Accommodation,Stage & Production expense for fest operations,Sachin Tendulkar,814.09,unequal_percentage,9,Saanvi Gupta|Rahul Tiwari|Renu Arora|Pooja Bhattacharya|Kiara Advani|Mira Rajput|Paresh Rawal|Sunidhi Chauhan|Preetam Chakraborty,"{'Saanvi Gupta': 95.89, 'Rahul Tiwari': 89.29, 'Renu Arora': 61.9, 'Pooja Bhattacharya': 71.91, 'Kiara Advani': 133.57, 'Mira Rajput': 137.64, 'Paresh Rawal': 95.16, 'Sunidhi Chauhan': 51.61, 'Preetam Chakraborty': 77.11}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",44f55ab4-87b0-4bf3-b120-e53b40dfe35f,2026-01-12,Marketing,Volunteer Expense expense for fest operations,Kavya Iyer,8948.85,equal,9,Sunidhi Chauhan|Kiara Advani|Myra Mehta|Pallavi Shah|Vandana Luthra|Mumtaz Begum|Priya Rao|Balram Yadav|Vandana Luthra,"{'Sunidhi Chauhan': 994.32, 'Kiara Advani': 994.32, 'Myra Mehta': 994.32, 'Pallavi Shah': 994.32, 'Vandana Luthra': 994.32, 'Mumtaz Begum': 994.32, 'Priya Rao': 994.32, 'Balram Yadav': 994.32}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",4edc2dcb-2fd0-4584-bc88-8e583e0a4151,2026-01-12,Equipment Rental,Printing & Merchandise expense for fest operations,Reyansh Gupta,1343.31,unequal_percentage,3,Divya Mukherjee|Vishal Dadlani|Priya Rao,"{'Divya Mukherjee': 394.6, 'Vishal Dadlani': 70.53, 'Priya Rao': 878.18}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",6f5da66e-f251-44ac-b937-4873f74beb7c,2026-01-12,Stage & Production,Food & Catering expense for fest operations,Paresh Rawal,4325.06,unequal_percentage,7,Urvashi Rautela|Ayaan Khan|Taapsee Pannu|Rishaan Nair|Kunal Khanna|Varun Bansal|Dev Anand,"{'Urvashi Rautela': 304.59, 'Ayaan Khan': 840.8, 'Taapsee Pannu': 467.84, 'Rishaan Nair': 107.38, 'Kunal Khanna': 1097.78, 'Varun Bansal': 668.09, 'Dev Anand': 838.58}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",4cf65469-bd71-4746-81e8-1fce1b043683,2026-01-12,Marketing,Stage & Production expense for fest operations,Sunidhi Chauhan,713.5,unequal_percentage,2,Kavita Krishnamurthy|Reyansh Gupta,"{'Kavita Krishnamurthy': 266.8, 'Reyansh Gupta': 446.7}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",16dfb22e-cdb5-4845-8ff3-e800abd78893,2026-01-13,Equipment Rental,After Party expense for fest operations,Leena Chandavarkar,6040.34,unequal_percentage,4,Qasim Ali|Sunidhi Chauhan|Aanya Singh|Shreya Ghoshal,"{'Qasim Ali': 26.94, 'Sunidhi Chauhan': 945.38, 'Aanya Singh': 2595.85, 'Shreya Ghoshal': 2472.17}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",4771e291-3d06-4e5d-a127-2d6eebf4e419,2026-01-13,Stage & Production,Volunteer Expense expense for fest operations,Ayaan Khan,6553.09,equal,9,Qasim Ali|Saanvi Gupta|Rishaan Nair|Vijaya Balan|Leena Chandavarkar|Sachin Tendulkar|Myra Mehta|Preetam Chakraborty|Kavita Krishnamurthy,"{'Qasim Ali': 728.12, 'Saanvi Gupta': 728.12, 'Rishaan Nair': 728.12, 'Vijaya Balan': 728.12, 'Leena Chandavarkar': 728.12, 'Sachin Tendulkar': 728.12, 'Myra Mehta': 728.12, 'Preetam Chakraborty': 728.12, 'Kavita Krishnamurthy': 728.12}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",6aed8676-6a2f-45c1-b0cb-86a536ddaf41,2026-01-15,Volunteer Expense,Marketing expense for fest operations,Shreya Ghoshal,7859.75,unequal_percentage,14,Paresh Rawal|Rahul Tiwari|Mumtaz Begum|Diljit Dosanjh|Saanvi Gupta|Saanvi Gupta|Reyansh Gupta|Pihu Verma|Armaan Malik|Pooja Bhattacharya|Shahid Kapoor|Renu Arora|Lakshmi Nambiar|Diljit Dosanjh,"{'Paresh Rawal': 244.24, 'Rahul Tiwari': 524.39, 'Mumtaz Begum': 650.8, 'Diljit Dosanjh': 470.08, 'Saanvi Gupta': 149.57, 'Reyansh Gupta': 1099.36, 'Pihu Verma': 11.28, 'Armaan Malik': 944.42, 'Pooja Bhattacharya': 972.27, 'Shahid Kapoor': 396.02, 'Renu Arora': 488.46, 'Lakshmi Nambiar': 799.17}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",26be7af9-2950-425f-abc7-fa1339221887,2026-01-14,Transport,Accommodation expense for fest operations,Alka Yagnik,5869.55,unequal_percentage,11,Adnan Sami|Kunal Khanna|Yami Gautam|Anjali Soni|Enrique D'Cruz|Vijaya Balan|Shreya Ghoshal|Meera Krishnan|Armaan Malik|Atharva Joshi|Udit Narayan,"{'Adnan Sami': 1272.87, 'Kunal Khanna': 265.18, 'Yami Gautam': 507.29, 'Anjali Soni': 694.1, ""Enrique D'Cruz"": 244.58, 'Vijaya Balan': 141.08, 'Shreya Ghoshal': 739.58, 'Meera Krishnan': 586.37, 'Armaan Malik': 1161.93, 'Atharva Joshi': 121.09, 'Udit Narayan': 135.46}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",d21f6a8b-2880-458f-b479-5c44d4827ea5,2026-01-12,Volunteer Expense,Food & Catering expense for fest operations,Kavita Krishnamurthy,6890.25,equal,9,Varun Bansal|Varun Bansal|Ayaan Khan|Bharti Gill|Varun Bansal|Vishal Dadlani|Vijaya Balan|Vijaya Balan|Vivaan Mehta,"{'Varun Bansal': 765.58, 'Ayaan Khan': 765.58, 'Bharti Gill': 765.58, 'Vishal Dadlani': 765.58, 'Vijaya Balan': 765.58, 'Vivaan Mehta': 765.58}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",2f4c077d-4aca-4b93-a28c-b4f7aa8edbc9,2026-01-12,After Party,Stage & Production expense for fest operations,Pallavi Shah,574.54,unequal_percentage,10,Kavya Iyer|Yami Gautam|Alka Yagnik|Sunidhi Chauhan|Enrique D'Cruz|Yami Gautam|Pallavi Shah|Leena Chandavarkar|Lokesh Rahul|Aanya Singh,"{'Kavya Iyer': 55.81, 'Yami Gautam': 24.0, 'Alka Yagnik': 111.45, 'Sunidhi Chauhan': 101.02, ""Enrique D'Cruz"": 15.16, 'Pallavi Shah': 50.43, 'Leena Chandavarkar': 82.81, 'Lokesh Rahul': 55.4, 'Aanya Singh': 70.44}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",c8020e97-5066-4047-b7ba-5fc4f3eafd20,2026-01-14,Sponsorship Expense,After Party expense for fest operations,Kiara Advani,7167.72,equal,9,Kavya Iyer|Reyansh Gupta|Preetam Chakraborty|Myra Mehta|Sonu Nigam|Pooja Bhattacharya|Kavita Krishnamurthy|Anjali Soni|Udit Narayan,"{'Kavya Iyer': 796.41, 'Reyansh Gupta': 796.41, 'Preetam Chakraborty': 796.41, 'Myra Mehta': 796.41, 'Sonu Nigam': 796.41, 'Pooja Bhattacharya': 796.41, 'Kavita Krishnamurthy': 796.41, 'Anjali Soni': 796.41, 'Udit Narayan': 796.41}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",c0767bfd-6b69-4eab-8210-bc88a862f932,2026-01-13,Equipment Rental,Transport expense for fest operations,Preetam Chakraborty,4909.59,unequal_percentage,9,Divya Mukherjee|Divya Mukherjee|Varun Bansal|Paresh Rawal|Priya Rao|Kunal Khanna|Preetam Chakraborty|Sonu Nigam|Pallavi Shah,"{'Divya Mukherjee': 673.21, 'Varun Bansal': 281.38, 'Paresh Rawal': 579.92, 'Priya Rao': 766.24, 'Kunal Khanna': 165.67, 'Preetam Chakraborty': 235.68, 'Sonu Nigam': 851.36, 'Pallavi Shah': 693.64}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",003e1e6d-c5c6-42a1-a371-477b52e3a760,2026-01-12,Food & Catering,Food & Catering expense for fest operations,Diljit Dosanjh,5686.16,unequal_percentage,8,Diljit Dosanjh|Kavya Iyer|Vivaan Mehta|Sachin Tendulkar|Diljit Dosanjh|Paresh Rawal|Leena Chandavarkar|Kavya Iyer,"{'Diljit Dosanjh': 1131.85, 'Kavya Iyer': 151.0, 'Vivaan Mehta': 904.92, 'Sachin Tendulkar': 1123.75, 'Paresh Rawal': 512.26, 'Leena Chandavarkar': 948.92}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",4bd97c55-eb66-459d-bb2b-65ff34d8d84f,2026-01-10,Accommodation,Marketing expense for fest operations,Sonu Nigam,7665.39,unequal_percentage,7,Saanvi Gupta|Vishal Dadlani|Kiara Advani|Dev Anand|Vishal Dadlani|Sonu Nigam|Vivaan Mehta,"{'Saanvi Gupta': 74.73, 'Vishal Dadlani': 961.23, 'Kiara Advani': 1889.76, 'Dev Anand': 1291.97, 'Sonu Nigam': 1116.98, 'Vivaan Mehta': 543.76}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",c6ae51d1-a305-44da-815f-59939d427d83,2026-01-13,Transport,Printing & Merchandise expense for fest operations,Kavita Krishnamurthy,7091.0,unequal_percentage,4,Alka Yagnik|Balram Yadav|Vandana Luthra|Diljit Dosanjh,"{'Alka Yagnik': 1708.78, 'Balram Yadav': 305.75, 'Vandana Luthra': 2433.49, 'Diljit Dosanjh': 2642.98}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",0be6e552-e69f-4e38-ad36-5af4f6d0158f,2026-01-11,Marketing,Food & Catering expense for fest operations,Reyansh Gupta,2791.43,equal,4,Yami Gautam|Sonu Nigam|Vishal Dadlani|Ayaan Khan,"{'Yami Gautam': 697.86, 'Sonu Nigam': 697.86, 'Vishal Dadlani': 697.86, 'Ayaan Khan': 697.86}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",eecf9b1b-402c-49e9-bc37-54e9ed371cf5,2026-01-15,Volunteer Expense,Stage & Production expense for fest operations,Renu Arora,7414.47,unequal_percentage,4,Vandana Luthra|Balram Yadav|Vijaya Balan|Kavya Iyer,"{'Vandana Luthra': 1492.19, 'Balram Yadav': 3481.08, 'Vijaya Balan': 2106.35, 'Kavya Iyer': 334.85}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",c9f8c582-fce2-4101-9eb2-e0023832aabd,2026-01-10,Equipment Rental,Stage & Production expense for fest operations,Vishal Dadlani,6967.43,equal,15,Udit Narayan|Rishaan Nair|Bharti Gill|Meera Krishnan|Rahul Tiwari|Aanya Singh|Urvashi Rautela|Pihu Verma|Lakshmi Nambiar|Paresh Rawal|Urvashi Rautela|Vandana Luthra|Vishal Dadlani|Qasim Ali|Urvashi Rautela,"{'Udit Narayan': 464.5, 'Rishaan Nair': 464.5, 'Bharti Gill': 464.5, 'Meera Krishnan': 464.5, 'Rahul Tiwari': 464.5, 'Aanya Singh': 464.5, 'Urvashi Rautela': 464.5, 'Pihu Verma': 464.5, 'Lakshmi Nambiar': 464.5, 'Paresh Rawal': 464.5, 'Vandana Luthra': 464.5, 'Vishal Dadlani': 464.5, 'Qasim Ali': 464.5}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",43373e99-1544-49e0-b9e5-dafe8554116a,2026-01-12,Stage & Production,Food & Catering expense for fest operations,Armaan Malik,2497.01,equal,5,Reyansh Gupta|Paresh Rawal|Vishal Dadlani|Taapsee Pannu|Aanya Singh,"{'Reyansh Gupta': 499.4, 'Paresh Rawal': 499.4, 'Vishal Dadlani': 499.4, 'Taapsee Pannu': 499.4, 'Aanya Singh': 499.4}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",5ae10da3-485e-44f1-beaf-19ebc9208795,2026-01-15,Transport,Accommodation expense for fest operations,Kavya Iyer,9587.45,equal,3,Atharva Joshi|Rahul Tiwari|Balram Yadav,"{'Atharva Joshi': 3195.82, 'Rahul Tiwari': 3195.82, 'Balram Yadav': 3195.82}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",775ad939-e895-4b8b-abc1-c077106849f8,2026-01-12,Sponsorship Expense,Transport expense for fest operations,Paresh Rawal,5125.01,equal,15,Alka Yagnik|Preetam Chakraborty|Atharva Joshi|Dev Anand|Pooja Bhattacharya|Shahid Kapoor|Vishal Dadlani|Rishaan Nair|Udit Narayan|Myra Mehta|Enrique D'Cruz|Shahid Kapoor|Sunidhi Chauhan|Mira Rajput|Shreya Ghoshal,"{'Alka Yagnik': 341.67, 'Preetam Chakraborty': 341.67, 'Atharva Joshi': 341.67, 'Dev Anand': 341.67, 'Pooja Bhattacharya': 341.67, 'Shahid Kapoor': 341.67, 'Vishal Dadlani': 341.67, 'Rishaan Nair': 341.67, 'Udit Narayan': 341.67, 'Myra Mehta': 341.67, ""Enrique D'Cruz"": 341.67, 'Sunidhi Chauhan': 341.67, 'Mira Rajput': 341.67, 'Shreya Ghoshal': 341.67}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",9a94ea40-d31f-4199-9d8f-cf2157b24992,2026-01-10,Volunteer Expense,After Party expense for fest operations,Alka Yagnik,4021.4,unequal_percentage,7,Alka Yagnik|Paresh Rawal|Shreya Ghoshal|Rishaan Nair|Kavya Iyer|Pooja Bhattacharya|Urvashi Rautela,"{'Alka Yagnik': 819.77, 'Paresh Rawal': 465.39, 'Shreya Ghoshal': 84.92, 'Rishaan Nair': 275.67, 'Kavya Iyer': 380.32, 'Pooja Bhattacharya': 755.35, 'Urvashi Rautela': 1239.98}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",56c1414f-6905-4656-9a5d-ee487bb8a45b,2026-01-12,Transport,Sponsorship Expense expense for fest operations,Yami Gautam,2519.41,unequal_percentage,3,Urvashi Rautela|Alka Yagnik|Armaan Malik,"{'Urvashi Rautela': 728.63, 'Alka Yagnik': 1045.14, 'Armaan Malik': 745.64}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",c621c737-76f9-4ffb-b4bd-511faf084de3,2026-01-14,Accommodation,Stage & Production expense for fest operations,Mumtaz Begum,6663.71,unequal_percentage,3,Pooja Bhattacharya|Vishal Dadlani|Ayaan Khan,"{'Pooja Bhattacharya': 2029.66, 'Vishal Dadlani': 3400.32, 'Ayaan Khan': 1233.73}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",e93243bd-83f2-4c9f-97de-350a720023d7,2026-01-12,Printing & Merchandise,Marketing expense for fest operations,Rahul Tiwari,6163.49,unequal_percentage,3,Anjali Soni|Kiara Advani|Varun Bansal,"{'Anjali Soni': 3248.08, 'Kiara Advani': 2658.38, 'Varun Bansal': 257.03}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",91b1d014-fc0b-4ace-a8ee-4aaf1faefdf5,2026-01-14,Equipment Rental,Marketing expense for fest operations,Reyansh Gupta,1516.71,unequal_percentage,5,Meera Krishnan|Sachin Tendulkar|Kiara Advani|Yami Gautam|Kavita Krishnamurthy,"{'Meera Krishnan': 407.7, 'Sachin Tendulkar': 181.27, 'Kiara Advani': 153.39, 'Yami Gautam': 354.94, 'Kavita Krishnamurthy': 419.41}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",8cc5fbd4-ef0d-4f57-97a5-db1dc03a6355,2026-01-14,Equipment Rental,Volunteer Expense expense for fest operations,Sunidhi Chauhan,236.94,equal,15,Urvashi Rautela|Shreya Ghoshal|Saanvi Gupta|Reyansh Gupta|Vivaan Mehta|Udit Narayan|Qasim Ali|Enrique D'Cruz|Lokesh Rahul|Divya Mukherjee|Saanvi Gupta|Urvashi Rautela|Reyansh Gupta|Diljit Dosanjh|Rahul Tiwari,"{'Urvashi Rautela': 15.8, 'Shreya Ghoshal': 15.8, 'Saanvi Gupta': 15.8, 'Reyansh Gupta': 15.8, 'Vivaan Mehta': 15.8, 'Udit Narayan': 15.8, 'Qasim Ali': 15.8, ""Enrique D'Cruz"": 15.8, 'Lokesh Rahul': 15.8, 'Divya Mukherjee': 15.8, 'Diljit Dosanjh': 15.8, 'Rahul Tiwari': 15.8}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",8f0d52ec-25f7-4394-b8d8-c920a5e692f7,2026-01-10,Transport,After Party expense for fest operations,Preetam Chakraborty,1835.46,equal,12,Preetam Chakraborty|Pooja Bhattacharya|Paresh Rawal|Mira Rajput|Bharti Gill|Vivaan Mehta|Taapsee Pannu|Qasim Ali|Udit Narayan|Myra Mehta|Enrique D'Cruz|Vivaan Mehta,"{'Preetam Chakraborty': 152.96, 'Pooja Bhattacharya': 152.96, 'Paresh Rawal': 152.96, 'Mira Rajput': 152.96, 'Bharti Gill': 152.96, 'Vivaan Mehta': 152.96, 'Taapsee Pannu': 152.96, 'Qasim Ali': 152.96, 'Udit Narayan': 152.96, 'Myra Mehta': 152.96, ""Enrique D'Cruz"": 152.96}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",0cc040b5-5778-462e-9a57-599aad710e77,2026-01-12,After Party,Printing & Merchandise expense for fest operations,Enrique D'Cruz,8312.21,unequal_percentage,5,Kiara Advani|Sonu Nigam|Armaan Malik|Shahid Kapoor|Kavita Krishnamurthy,"{'Kiara Advani': 1519.81, 'Sonu Nigam': 3521.47, 'Armaan Malik': 1195.13, 'Shahid Kapoor': 860.93, 'Kavita Krishnamurthy': 1214.87}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",3cf80797-8147-449c-bf35-86a62420ea22,2026-01-13,Accommodation,Equipment Rental expense for fest operations,Adnan Sami,6356.04,unequal_percentage,6,Sunidhi Chauhan|Dev Anand|Pooja Bhattacharya|Armaan Malik|Vijaya Balan|Priya Rao,"{'Sunidhi Chauhan': 841.53, 'Dev Anand': 354.51, 'Pooja Bhattacharya': 932.67, 'Armaan Malik': 1067.73, 'Vijaya Balan': 1552.97, 'Priya Rao': 1606.64}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",b0131d81-2a31-4626-9a86-f29dbfb73b3e,2026-01-12,Equipment Rental,Printing & Merchandise expense for fest operations,Shahid Kapoor,8540.42,unequal_percentage,14,Enrique D'Cruz|Sonu Nigam|Renu Arora|Kiara Advani|Kavita Krishnamurthy|Enrique D'Cruz|Diljit Dosanjh|Sachin Tendulkar|Lokesh Rahul|Divya Mukherjee|Kunal Khanna|Diljit Dosanjh|Vandana Luthra|Pallavi Shah,"{""Enrique D'Cruz"": 201.12, 'Sonu Nigam': 787.76, 'Renu Arora': 93.51, 'Kiara Advani': 177.64, 'Kavita Krishnamurthy': 609.98, 'Diljit Dosanjh': 1203.28, 'Sachin Tendulkar': 16.68, 'Lokesh Rahul': 650.85, 'Divya Mukherjee': 942.86, 'Kunal Khanna': 638.83, 'Vandana Luthra': 1222.25, 'Pallavi Shah': 1261.52}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",7432bbd9-e5b8-4729-a021-d3b8b9da5a14,2026-01-13,Accommodation,Sponsorship Expense expense for fest operations,Vandana Luthra,6410.49,unequal_percentage,11,Lakshmi Nambiar|Saanvi Gupta|Diljit Dosanjh|Sachin Tendulkar|Sonu Nigam|Mira Rajput|Vijaya Balan|Vivaan Mehta|Leena Chandavarkar|Udit Narayan|Taapsee Pannu,"{'Lakshmi Nambiar': 1085.02, 'Saanvi Gupta': 874.36, 'Diljit Dosanjh': 852.03, 'Sachin Tendulkar': 395.17, 'Sonu Nigam': 803.91, 'Mira Rajput': 719.85, 'Vijaya Balan': 417.39, 'Vivaan Mehta': 65.42, 'Leena Chandavarkar': 436.84, 'Udit Narayan': 480.72, 'Taapsee Pannu': 279.78}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",8685f62e-757e-4aab-9d3b-cd5e09091891,2026-01-12,After Party,Printing & Merchandise expense for fest operations,Armaan Malik,7065.59,equal,2,Diljit Dosanjh|Divya Mukherjee,"{'Diljit Dosanjh': 3532.8, 'Divya Mukherjee': 3532.8}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",1be58135-4552-49d1-aff0-0234b14b2a34,2026-01-10,Food & Catering,Food & Catering expense for fest operations,Lakshmi Nambiar,6810.67,equal,6,Saanvi Gupta|Udit Narayan|Lokesh Rahul|Vijaya Balan|Rahul Tiwari|Renu Arora,"{'Saanvi Gupta': 1135.11, 'Udit Narayan': 1135.11, 'Lokesh Rahul': 1135.11, 'Vijaya Balan': 1135.11, 'Rahul Tiwari': 1135.11, 'Renu Arora': 1135.11}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",fa42efaf-8d89-4a05-b76e-98b3c54c36b8,2026-01-13,Transport,Equipment Rental expense for fest operations,Meera Krishnan,7116.1,equal,8,Myra Mehta|Leena Chandavarkar|Shreya Ghoshal|Kunal Khanna|Atharva Joshi|Armaan Malik|Priya Rao|Enrique D'Cruz,"{'Myra Mehta': 889.51, 'Leena Chandavarkar': 889.51, 'Shreya Ghoshal': 889.51, 'Kunal Khanna': 889.51, 'Atharva Joshi': 889.51, 'Armaan Malik': 889.51, 'Priya Rao': 889.51, ""Enrique D'Cruz"": 889.51}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",c4850346-cf4d-4565-a7f7-5530a45081a2,2026-01-10,After Party,Sponsorship Expense expense for fest operations,Dev Anand,6918.37,equal,10,Adnan Sami|Renu Arora|Urvashi Rautela|Diljit Dosanjh|Kunal Khanna|Shreya Ghoshal|Vandana Luthra|Urvashi Rautela|Yami Gautam|Sunidhi Chauhan,"{'Adnan Sami': 691.84, 'Renu Arora': 691.84, 'Urvashi Rautela': 691.84, 'Diljit Dosanjh': 691.84, 'Kunal Khanna': 691.84, 'Shreya Ghoshal': 691.84, 'Vandana Luthra': 691.84, 'Yami Gautam': 691.84, 'Sunidhi Chauhan': 691.84}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",04990361-1ee2-43ee-829c-63f8410c2322,2026-01-11,Stage & Production,Marketing expense for fest operations,Mumtaz Begum,1427.14,unequal_percentage,13,Vishal Dadlani|Vivaan Mehta|Vandana Luthra|Myra Mehta|Diljit Dosanjh|Vandana Luthra|Preetam Chakraborty|Yami Gautam|Mumtaz Begum|Mira Rajput|Bharti Gill|Vivaan Mehta|Bharti Gill,"{'Vishal Dadlani': 124.87, 'Vivaan Mehta': 44.16, 'Vandana Luthra': 167.46, 'Myra Mehta': 40.59, 'Diljit Dosanjh': 89.11, 'Preetam Chakraborty': 47.1, 'Yami Gautam': 43.29, 'Mumtaz Begum': 225.6, 'Mira Rajput': 107.19, 'Bharti Gill': 14.03}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",c5f9a010-ff71-4494-819d-67fc6f4c0b2a,2026-01-13,Food & Catering,Marketing expense for fest operations,Atharva Joshi,8716.16,equal,9,Dev Anand|Varun Bansal|Shahid Kapoor|Ayaan Khan|Paresh Rawal|Udit Narayan|Kiara Advani|Armaan Malik|Divya Mukherjee,"{'Dev Anand': 968.46, 'Varun Bansal': 968.46, 'Shahid Kapoor': 968.46, 'Ayaan Khan': 968.46, 'Paresh Rawal': 968.46, 'Udit Narayan': 968.46, 'Kiara Advani': 968.46, 'Armaan Malik': 968.46, 'Divya Mukherjee': 968.46}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",ab53b399-6267-4230-b41c-0132a0381967,2026-01-15,After Party,Accommodation expense for fest operations,Pooja Bhattacharya,3421.53,equal,11,Kiara Advani|Lakshmi Nambiar|Meera Krishnan|Shahid Kapoor|Rishaan Nair|Pihu Verma|Kavya Iyer|Mumtaz Begum|Myra Mehta|Sunidhi Chauhan|Vivaan Mehta,"{'Kiara Advani': 311.05, 'Lakshmi Nambiar': 311.05, 'Meera Krishnan': 311.05, 'Shahid Kapoor': 311.05, 'Rishaan Nair': 311.05, 'Pihu Verma': 311.05, 'Kavya Iyer': 311.05, 'Mumtaz Begum': 311.05, 'Myra Mehta': 311.05, 'Sunidhi Chauhan': 311.05, 'Vivaan Mehta': 311.05}"
TechFusion 2026 - Inter College Fest,"Mumbai, India",40d68df0-ddb3-4463-9b31-863306f56a66,2026-01-14,Food & Catering,Volunteer Expense expense for fest operations,Vivaan Mehta,2110.69,unequal_percentage,14,Preetam Chakraborty|Balram Yadav|Udit Narayan|Bharti Gill|Vishal Dadlani|Rishaan Nair|Myra Mehta|Vivaan Mehta|Meera Krishnan|Adnan Sami|Ayaan Khan|Kiara Advani|Shahid Kapoor|Qasim Ali,"{'Preetam Chakraborty': 279.34, 'Balram Yadav': 228.31, 'Udit Narayan': 263.0, 'Bharti Gill': 185.89, 'Vishal Dadlani': 105.77, 'Rishaan Nair': 16.0, 'Myra Mehta': 99.51, 'Vivaan Mehta': 92.3, 'Meera Krishnan': 28.0, 'Adnan Sami': 127.71, 'Ayaan Khan': 195.17, 'Kiara Advani': 202.7, 'Shahid Kapoor': 248.18, 'Qasim Ali': 38.81}"
